Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.777706,0.5,25.588,1.0,1.5,25.588
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.801521,0.5,23.815,1.0,1.5,23.815
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.825971,0.5,24.451,1.0,1.5,24.451
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.851111,0.5,25.140,1.0,1.5,25.140
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.875031,0.5,23.920,1.0,1.5,23.920
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.898515,0.5,23.484,1.0,1.5,23.484
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.919576,0.5,21.061,1.0,1.5,21.061
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.943060,0.5,23.484,1.0,1.5,23.484
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.967798,0.5,24.738,1.0,1.5,24.738
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,25.993740,0.5,25.942,1.0,1.5,25.942
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.019060,0.5,25.320,1.0,1.5,25.320
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.044955,0.5,25.895,1.0,1.5,25.895
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.067933,0.5,22.978,1.0,1.5,22.978
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.087409,0.5,19.476,1.0,1.5,19.476
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.108954,0.5,21.545,1.0,1.5,21.545
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.132106,0.5,23.152,1.0,1.5,23.152
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.147977,0.5,15.872,1.0,1.5,15.872
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.164862,0.5,16.885,1.0,1.5,16.885
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.181369,0.5,16.507,1.0,1.5,16.507
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.198029,0.5,16.660,1.0,1.5,16.660
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.213263,0.5,15.234,1.0,1.5,15.234
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.231864,0.5,18.601,1.0,1.5,18.601
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.248125,0.5,16.261,1.0,1.5,16.261
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.262304,0.5,14.179,1.0,1.5,14.179
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.280428,0.5,18.124,1.0,1.5,18.124
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.294949,0.5,14.520,1.0,1.5,14.520
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.310571,0.5,15.622,1.0,1.5,15.622
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.326946,0.5,16.375,1.0,1.5,16.375
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.344229,0.5,17.283,1.0,1.5,17.283
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.361278,0.5,17.049,1.0,1.5,17.049
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.377087,0.5,15.809,1.0,1.5,15.809
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.391939,0.5,14.852,1.0,1.5,14.852
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.410224,0.5,18.286,1.0,1.5,18.286
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.424753,0.5,14.528,1.0,1.5,14.528
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.440317,0.5,15.564,1.0,1.5,15.564
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.455704,0.5,15.387,1.0,1.5,15.387
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.473500,0.5,17.797,1.0,1.5,17.797
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.490503,0.5,17.002,1.0,1.5,17.002
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.506732,0.5,16.229,1.0,1.5,16.229
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.522213,0.5,15.481,1.0,1.5,15.481
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.538893,0.5,16.681,1.0,1.5,16.681
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.556042,0.5,17.148,1.0,1.5,17.148
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.574024,0.5,17.982,1.0,1.5,17.982
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.592341,0.5,18.317,1.0,1.5,18.317
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.607735,0.5,15.394,1.0,1.5,15.394
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.625697,0.5,17.962,1.0,1.5,17.962
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.640859,0.5,15.163,1.0,1.5,15.163
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.656607,0.5,15.748,1.0,1.5,15.748
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.674323,0.5,17.716,1.0,1.5,17.716
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.690776,0.5,16.453,1.0,1.5,16.453
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.707926,0.5,17.150,1.0,1.5,17.150
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.724423,0.5,16.497,1.0,1.5,16.497
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.740584,0.5,16.161,1.0,1.5,16.161
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.755651,0.5,15.067,1.0,1.5,15.067
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.771746,0.5,16.094,1.0,1.5,16.094
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.789886,0.5,18.141,1.0,1.5,18.141
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.805517,0.5,15.631,1.0,1.5,15.631
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.821139,0.5,15.623,1.0,1.5,15.623
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.839308,0.5,18.169,1.0,1.5,18.169
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.855498,0.5,16.189,1.0,1.5,16.189
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.872670,0.5,17.173,1.0,1.5,17.173
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.889486,0.5,16.815,1.0,1.5,16.815
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.906490,0.5,17.004,1.0,1.5,17.004
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.923855,0.5,17.365,1.0,1.5,17.365
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.939616,0.5,15.761,1.0,1.5,15.761
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.957351,0.5,17.736,1.0,1.5,17.736
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.974098,0.5,16.747,1.0,1.5,16.747
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,26.990335,0.5,16.237,1.0,1.5,16.237
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.004665,0.5,14.330,1.0,1.5,14.330
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.020599,0.5,15.935,1.0,1.5,15.935
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.035586,0.5,14.987,1.0,1.5,14.987
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.052234,0.5,16.648,1.0,1.5,16.648
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.069047,0.5,16.813,1.0,1.5,16.813
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.085401,0.5,16.354,1.0,1.5,16.354
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.099806,0.5,14.405,1.0,1.5,14.405
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.116034,0.5,16.227,1.0,1.5,16.227
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.131801,0.5,15.767,1.0,1.5,15.767
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.147922,0.5,16.121,1.0,1.5,16.121
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.164438,0.5,16.515,1.0,1.5,16.515
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.179186,0.5,14.748,1.0,1.5,14.748
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.196700,0.5,17.514,1.0,1.5,17.514
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.213491,0.5,16.791,1.0,1.5,16.791
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.230203,0.5,16.711,1.0,1.5,16.711
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.246538,0.5,16.335,1.0,1.5,16.335
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.261105,0.5,14.568,1.0,1.5,14.568
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.276638,0.5,15.533,1.0,1.5,15.533
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.293548,0.5,16.911,1.0,1.5,16.911
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.308843,0.5,15.295,1.0,1.5,15.295
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.324457,0.5,15.614,1.0,1.5,15.614
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.340464,0.5,16.006,1.0,1.5,16.006
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.358598,0.5,18.135,1.0,1.5,18.135
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.375411,0.5,16.813,1.0,1.5,16.813
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.393481,0.5,18.070,1.0,1.5,18.070
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.411361,0.5,17.880,1.0,1.5,17.880
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.429916,0.5,18.555,1.0,1.5,18.555
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.445401,0.5,15.485,1.0,1.5,15.485
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.462775,0.5,17.374,1.0,1.5,17.374
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.478924,0.5,16.149,1.0,1.5,16.149
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.494561,0.5,15.637,1.0,1.5,15.637
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.510053,0.5,15.492,1.0,1.5,15.492
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.526644,0.5,16.591,1.0,1.5,16.591
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.543097,0.5,16.453,1.0,1.5,16.453
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.560517,0.5,17.420,1.0,1.5,17.420
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.577317,0.5,16.800,1.0,1.5,16.800
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.593501,0.5,16.184,1.0,1.5,16.184
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.611412,0.5,17.911,1.0,1.5,17.911
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.627533,0.5,16.121,1.0,1.5,16.121
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.644525,0.5,16.991,1.0,1.5,16.991
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.661778,0.5,17.254,1.0,1.5,17.254
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.678368,0.5,16.589,1.0,1.5,16.589
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.694170,0.5,15.803,1.0,1.5,15.803
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.711618,0.5,17.447,1.0,1.5,17.447
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.728289,0.5,16.672,1.0,1.5,16.672
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.746092,0.5,17.803,1.0,1.5,17.803
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.761047,0.5,14.955,1.0,1.5,14.955
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.777107,0.5,16.060,1.0,1.5,16.060
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.794177,0.5,17.070,1.0,1.5,17.070
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.810418,0.5,16.241,1.0,1.5,16.241
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.827293,0.5,16.875,1.0,1.5,16.875
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.844785,0.5,17.492,1.0,1.5,17.492
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.860304,0.5,15.520,1.0,1.5,15.520
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.875617,0.5,15.312,1.0,1.5,15.312
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.892302,0.5,16.685,1.0,1.5,16.685
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.908623,0.5,16.321,1.0,1.5,16.321
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.923553,0.5,14.930,1.0,1.5,14.930
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.939347,0.5,15.793,1.0,1.5,15.793
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.955333,0.5,15.986,1.0,1.5,15.986
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.972526,0.5,17.194,1.0,1.5,17.194
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,27.990056,0.5,17.530,1.0,1.5,17.530
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.006631,0.5,16.575,1.0,1.5,16.575
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.023047,0.5,16.416,1.0,1.5,16.416
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.040525,0.5,17.477,1.0,1.5,17.477
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.057091,0.5,16.566,1.0,1.5,16.566
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.073646,0.5,16.555,1.0,1.5,16.555
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.088247,0.5,14.601,1.0,1.5,14.601
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.104662,0.5,16.416,1.0,1.5,16.416
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.122754,0.5,18.092,1.0,1.5,18.092
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.140210,0.5,17.456,1.0,1.5,17.456
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.154402,0.5,14.192,1.0,1.5,14.192
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.171942,0.5,17.540,1.0,1.5,17.540
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.188990,0.5,17.048,1.0,1.5,17.048
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.203464,0.5,14.475,1.0,1.5,14.475
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.221513,0.5,18.048,1.0,1.5,18.048
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.237657,0.5,16.145,1.0,1.5,16.145
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.254814,0.5,17.157,1.0,1.5,17.157
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.272337,0.5,17.523,1.0,1.5,17.523
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.287827,0.5,15.490,1.0,1.5,15.490
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.305420,0.5,17.592,1.0,1.5,17.592
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.322869,0.5,17.450,1.0,1.5,17.450
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.341871,0.5,19.001,1.0,1.5,19.001
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.360179,0.5,18.309,1.0,1.5,18.309
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.375191,0.5,15.012,1.0,1.5,15.012
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.390145,0.5,14.954,1.0,1.5,14.954
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.405292,0.5,15.146,1.0,1.5,15.146
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.421352,0.5,16.060,1.0,1.5,16.060
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.437071,0.5,15.720,1.0,1.5,15.720
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.454437,0.5,17.365,1.0,1.5,17.365
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.473184,0.5,18.747,1.0,1.5,18.747
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.492233,0.5,19.050,1.0,1.5,19.050
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.509515,0.5,17.282,1.0,1.5,17.282
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.526628,0.5,17.113,1.0,1.5,17.113
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.541889,0.5,15.261,1.0,1.5,15.261
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.556907,0.5,15.018,1.0,1.5,15.018
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.573630,0.5,16.723,1.0,1.5,16.723
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.589706,0.5,16.077,1.0,1.5,16.077
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.606940,0.5,17.234,1.0,1.5,17.234
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.623030,0.5,16.090,1.0,1.5,16.090
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.640314,0.5,17.284,1.0,1.5,17.284
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.655372,0.5,15.058,1.0,1.5,15.058
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.672637,0.5,17.265,1.0,1.5,17.265
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.690287,0.5,17.651,1.0,1.5,17.651
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.707575,0.5,17.288,1.0,1.5,17.288
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.723405,0.5,15.829,1.0,1.5,15.829
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.740491,0.5,17.087,1.0,1.5,17.087
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.755999,0.5,15.508,1.0,1.5,15.508
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.772203,0.5,16.204,1.0,1.5,16.204
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.788853,0.5,16.650,1.0,1.5,16.650
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.802927,0.5,14.074,1.0,1.5,14.074
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.820527,0.5,17.599,1.0,1.5,17.599
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.836562,0.5,16.036,1.0,1.5,16.036
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.852384,0.5,15.822,1.0,1.5,15.822
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.870070,0.5,17.685,1.0,1.5,17.685
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.885813,0.5,15.744,1.0,1.5,15.744
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.903081,0.5,17.267,1.0,1.5,17.267
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.919399,0.5,16.318,1.0,1.5,16.318
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.937609,0.5,18.210,1.0,1.5,18.210
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.954966,0.5,17.357,1.0,1.5,17.357
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.972827,0.5,17.861,1.0,1.5,17.861
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,28.989651,0.5,16.824,1.0,1.5,16.824
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.005464,0.5,15.813,1.0,1.5,15.813
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.022201,0.5,16.737,1.0,1.5,16.737
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.039283,0.5,17.082,1.0,1.5,17.082
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.057876,0.5,18.593,1.0,1.5,18.593
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.075843,0.5,17.967,1.0,1.5,17.967
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.092380,0.5,16.537,1.0,1.5,16.537
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.108777,0.5,16.398,1.0,1.5,16.398
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.126594,0.5,17.817,1.0,1.5,17.817
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.142984,0.5,16.390,1.0,1.5,16.390
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.161750,0.5,18.766,1.0,1.5,18.766
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.178591,0.5,16.841,1.0,1.5,16.841
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.197333,0.5,18.742,1.0,1.5,18.742
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.214642,0.5,17.309,1.0,1.5,17.309
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.228979,0.5,14.337,1.0,1.5,14.337
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.246294,0.5,17.314,1.0,1.5,17.314
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.263420,0.5,17.127,1.0,1.5,17.127
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.278720,0.5,15.300,1.0,1.5,15.300
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,29.297705,0.5,18.985,1.0,1.5,18.985
